marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	19753723	R1ILFCRCBINUTU	B0057UYU3Q	344252986	Print Artist Gold 24	Software	2	0	0	N	Y	Save your money!!!	When I installed this program I was impressed because was easy to use and had all the features of Print Shop that was installed on my XP computers. I have this program on two computers running Windows 7. When I tried to save or print a project, I get an error message: &#34;Window's has encountered a problem - program is shutting down&#34;  I also got a message: &#34;This project can not be save to your hard drive.&#34;  When I tried to save it to another hard drive, I got the same message.  I also got an error message when I sent the project to the printer: &#34;printer not available - please make sure printer cable is connected,&#34; my printer is wireless!!! This is the straw that broke the camel's back: I tried to retrieved a saved project. The preview screen shows the saved project with both picture and text.  However, when I uploaded the project to the work space, the text was missing. Also printing around an inserted picture in a text box is unmanageable. I never had these problem with Print Shop. I am returning Print Artist to Amazon for a refund.  My recommendation: Very cumbersome - save your money!!!	2014-01-04
US	51845068	RWFC03JF2O33L	B00MYXTCGY	39020414	TurboTax Deluxe Fed + Efile + State	Software	1	29	31	N	N	Crippled Product	There's an old saying: Bulls make money, Bears make money, Pigs get slaughtered. Basically, greed kills. I had been using TurboTax Deluxe for about 20 years. You keep a loyal customer base by keeping a product's functionality consistent, with minor improvements from year to year. It's also a basic axiom is that it is cheaper to retain a customer than obtain a new one. Intuit abandoned this basic premise of customer retention by stripping Turbotax Deluxe of its long standing functionality, and trying (greedily) to force customers into a higher priced product in order to obtain schedules \\"C\\" \\"D\\" and other schedules/forms. So, in turn, I have now abandoned Turbotax in favor of H&R Block; which has the forms I want and at a cheaper price. I'm completely happy with my decision, and I intend to stay with H&R in the future. Now, in order to make the same profit, Intuit has to get two new customers; one to make up for losing me, and a second to add market share. This also applies to all the other customers that have abandoned Turbotax for crippling the software. Remember, it costs more to obtain a client than retain one. Bad decision, Intuit. The last thing any company wants to do is to push loyal customers to its competitor, since customers will simply realign their loyalties to the new company -- like now.    Update: H&R Block Deluxe works perfectly. Imported Turbotax data flawlessly (seriously, it was perfect). From the time I put the H&R Deluxe disk in my drive, it was 4 1/2 minutes for it to install, load, transfer all of my 2013 turbotax data, and start its interview/personalization process. No glitches. No issues. No problems. Interface is clear and straight forward. It has all the forms I need (just like the old turbo tax deluxe) and was a fraction of the cost that Intuit wanted for the product that would have given me the same forms. Unless they do something foolish, H&R Block gets my future business.	2015-01-01
US	45492840	R39CF02OH730QY	B0093CB30M	64476469	Microsoft Windows Server 2012	Software	5	0	3	N	Y	Perfect	Amazon is the go to place for ordering software for our office and this was no exception to the great prices and overall experience.	2013-07-20
US	18162682	R1T0EJ2A8CX5H8	B001U3PYLQ	955675286	Norton 360 3.0 1-User/3Pc [OLD VERSION]	Software	3	0	0	N	Y	norton needs to change its ways!	I purchased this product to replace my Norton internet security suite. it arrived a day late not Norton's fault in fact it was mine.      I have been a long time fan of Norton since windows 3.1.  However my support is waning.    I am very upset, since when my subscription ran out it did not just refuse to update. The program came to a screeching halt.  In the past, the only thing that happened When the subscription lapsed, was that it refused to update the av signatures.  This time it turned off my firewall, and came to a complete stop leaving me open to malicious software and persons unknown.     This type of extortion by my own anti virus software leads me to consider switching to another program next time.  I have not been a fan of any software that requires a yearly subscription to gain updates... and even less of one that ceases to work at all.      My recommendation is for you to try a different company.	2010-03-11
US	22230153	RJFP1S0XV2EBZ	B008TND0L6	643150354	Norton 360 2013 - 1 User / 3 PC	Software	3	0	0	N	Y	NORTON 360	I bought this to run for another year of coverage after many prompts from Norton to renew from their sight. Since it was less expensive to buy a new disc than renew directly, I put the disc in my computer and found it would not load. Customer service from New Delhi was very helpful but time consuming. It won't download to my second computer so back to hoop jumping I go. I really hope Norton wasn't blocking me from using this approach rather than downloading directly from their more expensive site.	2013-03-23
US	11123871	R1UR853GSBI93R	B000H22RBG	975398323	The Print Shop 22 Deluxe [OLD VERSION]	Software	1	12	19	N	N	PrintShop Deluxe 22	I am very disappointed in the product.  Since purchasing it yesterday, I have had my computer crash several times with \\"Serious System Error\\" whenever I need to switch discs to view graphics online.  I am also extremly disappointed to find that there are practically NO PEOPLE OF COLOR in their photo graphics (there were 1233 Christmas Photos and I could count on one hand the number of ethnic themes).  If you are looking for a diverse blend to make your projects for church, holidays, etc., don't waste your tiime on this product -- GOOGLE your graphics and save your money.	2006-11-26
US	17760238	R5BOK2X9DHVPM	B00F8K9MZQ	366840955	TurboTax Deluxe Fed, Efile and State 2013	Software	4	0	0	N	Y	great software.	really good and covers most situations. Kind of confusing if you need to amend a return or have a special situation. I had some problems with the 1040x & 540x forms. Had to research on my own to find the answers needed then try to get the Turbo Tax software to help me fill out some information correctly. I've been using Turbo Tax for over 5 years now. I would recommended to most.	2014-02-03
US	8895542	RYLXCJLAH3VTP	B0093FRO7A	851112562	Adobe Photoshop Elements 11 & Adobe Premiere Elements 11	Software	5	1	2	N	N	works awesome	love it and it got here pretty soon I am all around very impressed with how cheap it was but good quality :)	2012-12-26
US	5057261	R38UY7UGYN0M8C	B00E6LJBUO	915569085	Quicken Premier 2	Software	1	2	3	N	N	No Windows Phone Mobile Application	Many new features require a Phone App. Quicken was developed for the Windows OS, yet there is no Windows Phone-7 or Phone-8 Mobile Application. This is extremely disappointing. The poor rating given is due to this fact. Overall, Quicken is about the only cost-effective solution for maintaining personal finances since Microsoft ceased Microsoft-Money. Therefore, if you own an iPhone or any phone with an Android OS Quicken 2014 is seemingly an excellent solution for maintaining personal finances with mobile access. However, if you are like me and own a Windows-7 Phone, then the \\"added mobile\\" features are of no benefit.	2013-12-23
US	22773764	R1R66UJKLZS0N2	B003SEM06W	819421581	Webroot Internet Security Complete 3-User	Software	4	1	2	N	N	Hello...hello!...hello?	I love the product, but the customer service is terrible, or maybe it's great.  I'll never know because I can never wait 45 minutes \\"in line\\" to find out.  I keep getting notices that my spyware service has expired and I need new coverage.  But I bought the \\"Complete\\" package this year and think spyware is included.  But I'll never know! Who has 45 uninterrupted minutes to wait in line?	2010-11-16
US	45256053	R1SXN0367TH64L	B002CMWEY4	922903512	PrintMaster Platinum 2.0 [Old Version]	Software	5	1	1	N	Y	Pictures and more	I'm very impressed with the quality of the pictures and it very easy to use.  I would recommend the print master to others.	2011-11-10
